441069 899.048 43.9488 37.0079 -23.7048
441069 899.048 43.9488 37.0079 -23.7048
441221 899.145 41.6052 35.8428 -21.1256
440832 898.919 46.847 38.8033 -26.2478
440832 898.919 46.847 38.8033 -26.2478
440432 898.759 50.2971 42.6635 -26.6388
440502 898.763 49.9782 41.5618 -27.7569
440432 898.759 50.2971 42.6635 -26.6388
440502 898.763 49.9782 41.5618 -27.7569
440314 898.728 51.0741 44.1829 -25.621
440314 898.728 51.0741 44.1829 -25.621
440209 898.708 51.4214 45.4146 -24.1178
440209 898.708 51.4214 45.4146 -24.1178
439929 898.499 55.6732 47.3698 -29.2508
439825 898.488 56.0918 49.0277 -27.2503
439929 898.499 55.6732 47.3698 -29.2508
439825 898.488 56.0918 49.0277 -27.2503
439743 898.483 55.9212 49.9431 -25.1569
440164 898.723 51.2257 46.1484 -22.2352
439743 898.483 55.9212 49.9431 -25.1569
440164 898.723 51.2257 46.1484 -22.2352
440436 898.877 47.6035 43.1392 -20.1272
440436 898.877 47.6035 43.1392 -20.1272
439630 898.459 56.2975 51.2604 -23.2761
439071 898.128 61.6475 55.5609 -26.7095
439630 898.459 56.2975 51.2604 -23.2761
439071 898.128 61.6475 55.5609 -26.7095
439196 898.167 61.0989 54.1333 -28.3312
439196 898.167 61.0989 54.1333 -28.3312
440162 898.765 50.3971 46.3494 -19.7889
440162 898.765 50.3971 46.3494 -19.7889
440423 898.931 46.6255 43.4189 -16.9923
440423 898.931 46.6255 43.4189 -16.9923
440403 898.884 47.6593 43.6528 -19.1272
440403 898.884 47.6593 43.6528 -19.1272
440537 898.97 45.6102 42.1194 -17.4999
440537 898.97 45.6102 42.1194 -17.4999
440674 899.07 43.4756 40.6789 -15.3413
440674 899.07 43.4756 40.6789 -15.3413
440907 899.216 40.0205 37.9341 -12.7531
441054 899.247 39.2817 36.8182 -13.6919
440907 899.216 40.0205 37.9341 -12.7531
441054 899.247 39.2817 36.8182 -13.6919
440599 899.072 43.7267 41.5158 -13.7282
440599 899.072 43.7267 41.5158 -13.7282
440784 899.184 40.6438 38.8917 -11.8051
440784 899.184 40.6438 38.8917 -11.8051
441048 899.31 37.4011 35.8918 -10.5176
441048 899.31 37.4011 35.8918 -10.5176
441077 899.377 35.6615 34.7577 -7.97769
441168 899.39 35.237 34.1684 -8.61229
441168 899.39 35.237 34.1684 -8.61229
441077 899.377 35.6615 34.7577 -7.97769
441174 899.337 36.8037 35.0663 -11.1744
441174 899.337 36.8037 35.0663 -11.1744
441271 899.405 34.8114 33.5675 -9.22254
441271 899.405 34.8114 33.5675 -9.22254
441384 899.423 34.3143 32.9058 -9.73025
441300 899.354 36.2513 34.221 -11.9616
441384 899.423 34.3143 32.9058 -9.73025
441300 899.354 36.2513 34.221 -11.9616
441180 899.283 38.104 35.5704 -13.6626
441180 899.283 38.104 35.5704 -13.6626
441080 899.221 39.6959 36.7202 -15.0795
441080 899.221 39.6959 36.7202 -15.0795
441268 899.295 37.7049 34.9177 -14.2271
441354 899.346 36.2517 33.9099 -12.8183
441354 899.346 36.2517 33.9099 -12.8183
441268 899.295 37.7049 34.9177 -14.2271
441447 899.323 36.8959 33.6382 -15.1586
441357 899.309 37.3012 34.2664 -14.7375
441447 899.323 36.8959 33.6382 -15.1586
441357 899.309 37.3012 34.2664 -14.7375
441442 899.361 35.8603 33.3384 -13.2102
441442 899.361 35.8603 33.3384 -13.2102
441512 899.405 34.5711 32.5161 -11.7416
441420 899.389 35.066 33.1054 -11.5608
441512 899.405 34.5711 32.5161 -11.7416
441420 899.389 35.066 33.1054 -11.5608
441492 899.44 33.7281 32.2272 -9.94941
441492 899.44 33.7281 32.2272 -9.94941
441582 899.451 33.3499 31.7512 -10.202
441582 899.451 33.3499 31.7512 -10.202
441549 899.483 32.37 31.3201 -8.17735
441656 899.492 32.0591 30.926 -8.44797
441656 899.492 32.0591 30.926 -8.44797
441549 899.483 32.37 31.3201 -8.17735
441449 899.472 32.7368 31.772 -7.88928
441449 899.472 32.7368 31.772 -7.88928
441351 899.461 33.1127 32.255 -7.48754
441351 899.461 33.1127 32.255 -7.48754
441501 899.511 31.4578 30.842 -6.19406
441410 899.504 31.7138 31.1643 -5.8783
441410 899.504 31.7138 31.1643 -5.8783
441501 899.511 31.4578 30.842 -6.19406
441459 899.539 30.6113 30.2997 -4.35676
441542 899.542 30.4529 30.1044 -4.59368
441459 899.539 30.6113 30.2997 -4.35676
441542 899.542 30.4529 30.1044 -4.59368
441629 899.546 30.3014 29.9255 -4.75779
441593 899.518 31.2079 30.542 -6.41281
441593 899.518 31.2079 30.542 -6.41281
441629 899.546 30.3014 29.9255 -4.75779
441686 899.525 30.9912 30.2937 -6.53783
441713 899.549 30.1827 29.7874 -4.8691
441686 899.525 30.9912 30.2937 -6.53783
441713 899.549 30.1827 29.7874 -4.8691
441178 899.445 33.766 33.1534 -6.40258
441178 899.445 33.766 33.1534 -6.40258
441258 899.452 33.432 32.6969 -6.97206
441258 899.452 33.432 32.6969 -6.97206
441327 899.499 31.9364 31.464 -5.47269
441327 899.499 31.9364 31.464 -5.47269
441382 899.537 30.7473 30.4801 -4.04531
441382 899.537 30.7473 30.4801 -4.04531
441250 899.494 32.1602 31.7698 -4.9957
441250 899.494 32.1602 31.7698 -4.9957
441311 899.534 30.8821 30.6638 -3.66554
441311 899.534 30.8821 30.6638 -3.66554
441348 899.559 29.9494 29.8508 -2.4292
441348 899.559 29.9494 29.8508 -2.4292
441413 899.559 29.8796 29.7583 -2.68914
441413 899.559 29.8796 29.7583 -2.68914
441486 899.56 29.8094 29.6683 -2.89643
441486 899.56 29.8094 29.6683 -2.89643
441431 899.572 29.3356 29.3042 -1.35776
441502 899.572 29.3095 29.2732 -1.45767
441431 899.572 29.3356 29.3042 -1.35776
441502 899.572 29.3095 29.2732 -1.45767
441511 899.579 29.094 29.094 -1.91867e-11
441440 899.579 29.0987 29.0987 -1.92221e-11
441511 899.579 29.094 29.094 -1.91867e-11
441440 899.579 29.0987 29.0987 -1.92221e-11
441367 899.573 29.362 29.3362 -1.23086
441367 899.573 29.362 29.3362 -1.23086
441375 899.579 29.1029 29.1029 -1.92249e-11
441375 899.579 29.1029 29.1029 -1.92249e-11
441647 899.562 29.6465 29.4785 -3.15102
441565 899.561 29.7256 29.5688 -3.04879
441647 899.562 29.6465 29.4785 -3.15102
441565 899.561 29.7256 29.5688 -3.04879
441729 899.564 29.5892 29.4129 -3.22481
441729 899.564 29.5892 29.4129 -3.22481
441580 899.572 29.2774 29.2375 -1.52797
441580 899.572 29.2774 29.2375 -1.52797
441588 899.579 29.0889 29.0889 -1.88927e-11
441588 899.579 29.0889 29.0889 -1.88927e-11
441667 899.579 29.0837 29.0837 -1.89216e-11
441659 899.573 29.2469 29.2047 -1.57042
441667 899.579 29.0837 29.0837 -1.89216e-11
441659 899.573 29.2469 29.2047 -1.57042
441739 899.574 29.2255 29.1818 -1.59822
441739 899.574 29.2255 29.1818 -1.59822
441746 899.579 29.0785 29.0785 -1.92088e-11
441746 899.579 29.0785 29.0785 -1.92088e-11
441819 899.574 29.2068 29.1617 -1.62402
441826 899.579 29.0733 29.0733 -1.9173e-11
441826 899.579 29.0733 29.0733 -1.9173e-11
441819 899.574 29.2068 29.1617 -1.62402
441810 899.566 29.541 29.3567 -3.29446
441810 899.566 29.541 29.3567 -3.29446
441795 899.552 30.0802 29.6682 -4.96145
441795 899.552 30.0802 29.6682 -4.96145
441893 899.567 29.4965 29.3031 -3.37249
441875 899.554 29.9938 29.5611 -5.07637
441893 899.567 29.4965 29.3031 -3.37249
441875 899.554 29.9938 29.5611 -5.07637
441901 899.575 29.1869 29.1407 -1.64141
441901 899.575 29.1869 29.1407 -1.64141
441906 899.58 29.068 29.068 -1.91696e-11
441906 899.58 29.068 29.068 -1.91696e-11
441980 899.576 29.1665 29.1214 -1.62058
441981 899.58 29.0631 29.0631 -1.89082e-11
441981 899.58 29.0631 29.0631 -1.89082e-11
441980 899.576 29.1665 29.1214 -1.62058
442059 899.58 29.0579 29.0579 -1.89048e-11
442059 899.577 29.1314 29.0926 -1.50287
442059 899.577 29.1314 29.0926 -1.50287
442059 899.58 29.0579 29.0579 -1.89048e-11
442054 899.571 29.3016 29.1552 -2.92535
441983 899.567 29.4589 29.2531 -3.47569
441983 899.567 29.4589 29.2531 -3.47569
442054 899.571 29.3016 29.1552 -2.92535
442100 899.578 29.1125 29.0764 -1.44775
442101 899.58 29.0552 29.0552 -1.91611e-11
442101 899.58 29.0552 29.0552 -1.91611e-11
442100 899.578 29.1125 29.0764 -1.44775
442093 899.573 29.2562 29.1163 -2.85759
442093 899.573 29.2562 29.1163 -2.85759
442047 899.567 29.5231 29.234 -4.12138
442086 899.57 29.4934 29.1894 -4.22385
442086 899.57 29.4934 29.1894 -4.22385
442047 899.567 29.5231 29.234 -4.12138
441952 899.555 29.9351 29.4713 -5.24927
442029 899.558 29.8807 29.3723 -5.4885
441952 899.555 29.9351 29.4713 -5.24927
442029 899.558 29.8807 29.3723 -5.4885
441848 899.534 30.6072 29.8789 -6.63716
441922 899.536 30.4862 29.7232 -6.77783
441922 899.536 30.4862 29.7232 -6.77783
441848 899.534 30.6072 29.8789 -6.63716
442000 899.541 30.3647 29.5646 -6.92431
442000 899.541 30.3647 29.5646 -6.92431
442068 899.561 29.8439 29.3156 -5.59016
442068 899.561 29.8439 29.3156 -5.59016
442042 899.545 30.3055 29.4869 -6.99618
442042 899.545 30.3055 29.4869 -6.99618
441969 899.523 30.9489 29.7992 -8.35732
442013 899.528 30.8633 29.6947 -8.41226
442013 899.528 30.8633 29.6947 -8.41226
441969 899.523 30.9489 29.7992 -8.35732
441890 899.516 31.1273 30.0179 -8.23624
441890 899.516 31.1273 30.0179 -8.23624
441853 899.492 31.8693 30.3716 -9.65511
441934 899.501 31.6384 30.0864 -9.78741
441853 899.492 31.8693 30.3716 -9.65511
441934 899.501 31.6384 30.0864 -9.78741
441780 899.487 32.0792 30.6476 -9.47648
441817 899.512 31.2997 30.2342 -8.09704
441817 899.512 31.2997 30.2342 -8.09704
441780 899.487 32.0792 30.6476 -9.47648
441710 899.484 32.2266 30.8815 -9.21342
441743 899.506 31.5127 30.4748 -8.02108
441710 899.484 32.2266 30.8815 -9.21342
441743 899.506 31.5127 30.4748 -8.02108
441661 899.455 33.1678 31.4376 -10.5727
441661 899.455 33.1678 31.4376 -10.5727
441772 899.531 30.771 30.0642 -6.55728
441772 899.531 30.771 30.0642 -6.55728
441691 899.393 34.8356 31.8305 -14.1542
441754 899.431 33.7154 31.2763 -12.5904
441676 899.424 34.0131 31.6915 -12.3507
441611 899.384 35.1884 32.3298 -13.8928
441691 899.393 34.8356 31.8305 -14.1542
441754 899.431 33.7154 31.2763 -12.5904
441676 899.424 34.0131 31.6915 -12.3507
441611 899.384 35.1884 32.3298 -13.8928
441781 899.41 34.4372 31.3109 -14.337
441841 899.445 33.3767 30.8415 -12.7595
441781 899.41 34.4372 31.3109 -14.337
441841 899.445 33.3767 30.8415 -12.7595
441616 899.349 36.104 32.4639 -15.7986
441534 899.337 36.5179 33.0578 -15.5158
441534 899.337 36.5179 33.0578 -15.5158
441616 899.349 36.104 32.4639 -15.7986
441528 899.373 35.505 32.8101 -13.5683
441528 899.373 35.505 32.8101 -13.5683
441597 899.416 34.2707 32.0812 -12.0533
441597 899.416 34.2707 32.0812 -12.0533
441734 899.459 32.9763 31.1344 -10.8668
441734 899.459 32.9763 31.1344 -10.8668
441809 899.465 32.729 30.7928 -11.0901
441809 899.465 32.729 30.7928 -11.0901
441893 899.476 32.4456 30.4345 -11.2453
441893 899.476 32.4456 30.4345 -11.2453
441938 899.484 32.3098 30.265 -11.3116
441979 899.508 31.5274 29.9511 -9.84435
441979 899.508 31.5274 29.9511 -9.84435
441938 899.484 32.3098 30.265 -11.3116
441888 899.455 33.2155 30.6364 -12.8327
441888 899.455 33.2155 30.6364 -12.8327
441829 899.42 34.2493 31.0671 -14.417
441829 899.42 34.2493 31.0671 -14.417
441710 899.368 35.6396 31.8497 -15.9931
441761 899.38 35.4224 31.5628 -16.0792
441761 899.38 35.4224 31.5628 -16.0792
441710 899.368 35.6396 31.8497 -15.9931
441531 899.262 38.5196 33.1626 -19.5959
441421 899.197 40.2131 33.948 -21.5552
441586 899.278 38.2377 32.7733 -19.6985
441479 899.216 39.9158 33.5105 -21.6867
441531 899.262 38.5196 33.1626 -19.5959
441421 899.197 40.2131 33.948 -21.5552
441586 899.278 38.2377 32.7733 -19.6985
441479 899.216 39.9158 33.5105 -21.6867
441323 899.171 40.8939 34.8787 -21.3493
441431 899.237 39.1372 33.9999 -19.3836
441431 899.237 39.1372 33.9999 -19.3836
441323 899.171 40.8939 34.8787 -21.3493
441679 899.333 36.7463 32.1277 -17.8353
441626 899.318 36.9956 32.4624 -17.7444
441679 899.333 36.7463 32.1277 -17.8353
441626 899.318 36.9956 32.4624 -17.7444
441529 899.296 37.5337 33.182 -17.5424
441529 899.296 37.5337 33.182 -17.5424
441443 899.281 38.0205 33.8848 -17.2446
441443 899.281 38.0205 33.8848 -17.2446
441342 899.22 39.7105 34.8286 -19.076
441342 899.22 39.7105 34.8286 -19.076
441285 899.116 42.0365 34.7796 -23.6102
441191 899.089 42.6743 35.7182 -23.3518
441285 899.116 42.0365 34.7796 -23.6102
441191 899.089 42.6743 35.7182 -23.3518
441073 899.021 44.4221 36.645 -25.1091
441073 899.021 44.4221 36.645 -25.1091
440894 898.921 46.7574 37.9547 -27.3074
440894 898.921 46.7574 37.9547 -27.3074
441150 899.037 44.0448 35.755 -25.7202
441150 899.037 44.0448 35.755 -25.7202
441211 899.059 43.7594 35.2338 -25.9512
441344 899.137 41.7534 34.3168 -23.7845
441344 899.137 41.7534 34.3168 -23.7845
441211 899.059 43.7594 35.2338 -25.9512
440983 898.941 46.3515 36.909 -28.0391
441045 898.963 46.0436 36.3068 -28.3167
440983 898.941 46.3515 36.909 -28.0391
441045 898.963 46.0436 36.3068 -28.3167
440759 898.812 49.0225 38.2077 -30.7144
440652 898.782 49.5261 39.4485 -29.9442
440652 898.782 49.5261 39.4485 -29.9442
440759 898.812 49.0225 38.2077 -30.7144
440825 898.835 48.677 37.5269 -31.0028
440825 898.835 48.677 37.5269 -31.0028
440567 898.685 51.6562 38.8932 -33.9953
440494 898.658 52.048 39.6715 -33.6922
440567 898.685 51.6562 38.8932 -33.9953
440494 898.658 52.048 39.6715 -33.6922
408533 880.106 203.577 132.997 -154.128
418507 886.046 174.07 100.384 -142.21
405554 878.56 213.115 130.678 -168.349
419560 886.561 168.763 104.731 -132.334
405554 878.56 213.115 130.678 -168.349
418507 886.046 174.07 100.384 -142.21
419560 886.561 168.763 104.731 -132.334
408533 880.106 203.577 132.997 -154.128
388153 867.773 255.201 175.455 -185.319
393253 870.623 242.945 174.151 -169.393
393253 870.623 242.945 174.151 -169.393
388153 867.773 255.201 175.455 -185.319
413225 882.659 188.501 136.511 -129.99
401391 875.352 222.6 171.31 -142.139
401391 875.352 222.6 171.31 -142.139
413225 882.659 188.501 136.511 -129.99
421266 887.448 160.533 111.937 -115.069
421266 887.448 160.533 111.937 -115.069
422651 888.277 154.203 116.055 -101.537
416192 884.439 177.887 138.03 -112.212
422651 888.277 154.203 116.055 -101.537
416192 884.439 177.887 138.03 -112.212
426188 890.306 139.477 95.7335 -101.434
425428 889.82 143.09 88.837 -112.173
425428 889.82 143.09 88.837 -112.173
426188 890.306 139.477 95.7335 -101.434
424978 889.542 145.377 84.881 -118.025
424978 889.542 145.377 84.881 -118.025
429612 892.313 124.506 77.569 -97.3903
432456 893.964 110.18 69.4707 -85.5191
429503 892.235 125.229 74.1225 -100.937
432506 893.972 110.156 66.5008 -87.8179
429503 892.235 125.229 74.1225 -100.937
429612 892.313 124.506 77.569 -97.3903
432456 893.964 110.18 69.4707 -85.5191
432506 893.972 110.156 66.5008 -87.8179
369175 855.574 298.498 227.755 -192.948
375605 859.316 284.823 223.251 -176.871
375605 859.316 284.823 223.251 -176.871
369175 855.574 298.498 227.755 -192.948
166099 680.667 661.014 660.947 9.42633
132782 638.736 721.989 717.576 79.7115
151909 665.823 682.044 681.905 13.7903
118452 621.198 744.225 738.52 91.966
151909 665.823 682.044 681.905 13.7903
118452 621.198 744.225 738.52 91.966
132782 638.736 721.989 717.576 79.7115
166099 680.667 661.014 660.947 9.42633
190979 706.848 620.969 620.961 -3.23066
157406 668.618 680.384 678.272 53.5647
157406 668.618 680.384 678.272 53.5647
